A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,atletas.apelido,atletas.atleta_id,atletas.clube.id.full.name,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.status_id,atletas.variacao_num,home_team,id_team,id_adv_team,adv_team_name,off_own_team,def_own_team,off_adv_team,def_adv_team,score_index,take_goal_index,CA_sum_last5,CV_sum_last5,DD_sum_last5,DP_sum_last5,FC_sum_last5,GC_sum_last5,GS_sum_last5,RB_sum_last5,SG_sum_last5,A_sum_last5,FD_sum_last5,FF_sum_last5,FS_sum_last5,FT_sum_last5,G_sum_last5,I_sum_last5,PE_sum_last5,PP_sum_last5,atletas.pontos_num_sum_last5,atletas.media_num_sum_last5,CA_last1,CV_last1,DD_last1,DP_last1,FC_last1,GC_last1,GS_last1,RB_last1,SG_last1,A_last1,FD_last1,FF_last1,FS_last1,FT_last1,G_last1,I_last1,PE_last1,PP_last1,atletas.pontos_num_last1,atletas.media_num_last1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Willian Farias,63058,Vitória,2.92,Willian Roberto Farias,0.3,mei,4.53,16,Provável,-1.64,0.0,19,2,Atlético-PR,1.2,1.3,1.4,1.0,1.2,1.8199999999999998,1.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,23.4,11.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Claudinei Oliveira,84761,Sport,3.85,Claudinei dos Santos Oliveira,2.98,tec,8.91,16,Provável,0.21,0.0,17,9,Flamengo,1.5,0.8,1.6,0.9,1.35,1.2800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98,21.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,3.92
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,Andrés Ríos,81684,Vasco,3.6,Andrés Lorenzo Ríos,3.1,ata,7.39,16,Provável,-1.05,1.0,18,7,Corinthians,1.3,1.2,1.2,0.9,1.1700000000000002,1.44,1.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,10.0,0.0,2.0,0.0,9.0,0.0,16.8,15.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,10.2,3.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alan Ruschel,63110,Chapecoense,0.25,Alan Luciano Ruschel,0.5,mei,3.37,16,Nulo,-0.33,1.0,6,11,Grêmio,1.2,1.1,1.5,0.6,0.72,1.6500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raul Prata,84855,Sport,2.78,Raul Prata,-1.3,lat,8.14,16,Dúvida,-0.58,0.0,17,9,Flamengo,1.5,0.8,1.6,0.9,1.35,1.2800000000000002,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,25.0,0.0,4.300000000000001,19.11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,3.15
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,Douglas,63128,Chapecoense,3.67,Douglas Silva Bacelar,2.2,zag,8.08,16,Provável,0.62,1.0,6,11,Grêmio,1.2,1.1,1.5,0.6,0.72,1.6500000000000001,1.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,20.3,19.459999999999997,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,3.78
0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,Moisés,63158,Palmeiras,2.24,Moisés Lima Magalhães,2.6,mei,5.56,16,Provável,-0.72,1.0,13,14,Paraná,1.6,0.7,0.9,1.2,1.92,0.63,3.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0,11.0,1.0,1.0,0.0,16.0,0.0,18.9,5.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,7.6,2.21
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Carlinhos,63194,América-MG,4.11,Carlos Emiliano Pereira,3.7,lat,11.08,16,Provável,-0.49,0.0,0,15,Santos,1.0,1.2,1.3,0.9,0.9,1.56,1.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,13.0,0.0,9.200000000000001,25.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,6.6,4.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Cazares,81682,Atlético-MG,3.46,Juan Ramón Cazares Sevillano,-0.9,mei,9.27,16,Nulo,-0.77,0.0,1,3,Bahia,1.6,1.0,1.3,1.0,1.6,1.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,23.0,0.0,18.4,21.419999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,3.9
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,Luan,63219,Atlético-MG,5.38,Luan Madson Gedeão De Paiva,3.0,ata,14.51,16,Provável,-1.16,0.0,1,3,Bahia,1.6,1.0,1.3,1.0,1.6,1.3,1.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,6.0,0.0,34.0,25.950000000000003,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,8.9,5.55
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Edenílson,63289,Internacional,2.35,Edenílson Andrade Dos Santos,3.6,mei,8.79,16,Provável,0.29,1.0,12,4,Botafogo,1.5,0.7,1.3,1.1,1.6500000000000001,0.9099999999999999,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,6.0,0.0,6.9,12.620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.24
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,Ramon,88087,Vitória,2.48,Ramon Menezes Roma,-4.5,zag,2.94,16,Suspenso,-2.43,0.0,19,2,Atlético-PR,1.2,1.3,1.4,1.0,1.2,1.8199999999999998,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,7.0,0.0,1.0,0.0,6.0,0.0,29.4,12.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,10.3,3.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,Carlos,85027,Paraná,1.66,Carlos Alberto Carvalho da Silva Júnior,-0.1,ata,5.05,16,Contundido,-0.43,0.0,14,13,Palmeiras,0.9,1.2,1.6,0.7,0.63,1.92,2.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,7.0,7.0,0.0,-0.5000000000000002,10.81,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.6,1.81
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,João Ricardo,81881,América-MG,4.06,João Ricardo Riedi,11.0,gol,6.98,16,Provável,2.29,0.0,0,15,Santos,1.0,1.2,1.3,0.9,0.9,1.56,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,22.7,14.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.1,2.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,Osman,81898,Chapecoense,3.77,Osman de Menezes Venâncio Junior,3.1,ata,4.12,16,Provável,0.44,1.0,6,11,Grêmio,1.2,1.1,1.5,0.6,0.72,1.6500000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,12.0,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,4.0
0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,Juninho,82381,América-MG,4.19,Adilson dos Anjos Oliveira,1.4,mei,8.55,16,Suspenso,-1.84,0.0,0,15,Santos,1.0,1.2,1.3,0.9,0.9,1.56,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,11.0,0.0,26.7,20.37,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,13.3,4.39
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Léo,85626,Bahia,4.0,Leonardo Pinheiro da Conceição,1.1,lat,9.31,16,Provável,-1.38,1.0,3,1,Atlético-MG,1.3,1.0,1.6,1.0,1.3,1.6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,16.0,0.0,19.500000000000004,18.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,9.2,4.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,Dodô,68727,Santos,3.88,José Rodolfo Pires Ribeiro,4.3,lat,11.69,16,Provável,0.31,1.0,15,0,América-MG,1.3,0.9,1.0,1.2,1.56,0.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,18.0,0.0,25.1,18.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.8,3.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calyson,82630,Ceará,1.4,Calyson Rubens Santiago Rosa,2.3,mei,2.1,16,Nulo,0.39,1.0,5,10,Fluminense,1.1,1.0,1.3,1.0,1.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Hyoran,85931,Palmeiras,3.26,Hyoran Kaue Dalmoro,3.8,mei,5.12,16,Nulo,0.43,1.0,13,14,Paraná,1.6,0.7,0.9,1.2,1.92,0.63,2.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,6.0,0.0,6.500000000000001,18.950000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.21
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Emerson Sheik,68744,Corinthians,2.52,Márcio Passos de Albuquerque,6.5,ata,7.66,16,Nulo,0.55,0.0,7,18,Vasco,1.2,0.9,1.3,1.2,1.44,1.1700000000000002,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,7.1000000000000005,11.129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.7,1.95
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jandrei,86508,Chapecoense,2.41,Jandrei Chitolina Carniel,1.0,gol,5.65,16,Provável,0.36,1.0,6,11,Grêmio,1.2,1.1,1.5,0.6,0.72,1.6500000000000001,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.1,13.150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.5
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Júnior Dutra,68784,Fluminense,1.25,Sérgio Dutra Júnior,1.5,ata,4.59,16,Contundido,-0.48,0.0,10,5,Ceará,1.3,1.0,1.1,1.0,1.3,1.1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,8.2,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.6,1.21
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paulo Victor,68873,Grêmio,0.35,Paulo Victor Mileo Vidotti,-1.0,gol,5.35,16,Provável,-1.57,0.0,11,6,Chapecoense,1.5,0.6,1.2,1.1,1.6500000000000001,0.72,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,1.7,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,1.7
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,Richard,86711,Fluminense,5.35,Richard Cândido Coelho,7.1,mei,16.48,16,Provável,0.9,0.0,10,5,Ceará,1.3,1.0,1.1,1.0,1.3,1.1,2.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,13.0,0.0,18.3,28.25,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.8,5.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Digão,68886,Fluminense,2.33,Rodrigo Júnior Paula Silva,3.4,zag,5.27,16,Provável,-0.22,0.0,10,5,Ceará,1.3,1.0,1.1,1.0,1.3,1.1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.9,3.62,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.2,1.97
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Gum,68887,Fluminense,2.63,Welington Pereira Rodrigues,5.0,zag,5.92,16,Provável,-0.44,0.0,10,5,Ceará,1.3,1.0,1.1,1.0,1.3,1.1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,14.0,0.0,11.600000000000001,11.209999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.8,2.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,João Lucas,86740,Ceará,3.44,João Lucas Cardoso,9.6,lat,4.6,16,Provável,2.01,1.0,5,10,Fluminense,1.1,1.0,1.3,1.0,1.1,1.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,7.6,3.6700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.1,1.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Matheus Rossetto,86766,Atlético-PR,2.06,Matheus Rossetto,1.7,mei,8.96,16,Dúvida,-0.52,1.0,2,19,Vitória,1.4,1.0,1.2,1.3,1.8199999999999998,1.2,1.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,2.5,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.1
0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,Ramon,68896,Vasco,3.56,Ramon de Morais Motta ,0.5,lat,7.7,16,Provável,-0.62,1.0,18,7,Corinthians,1.3,1.2,1.2,0.9,1.1700000000000002,1.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,17.3,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.4,4.33
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,José Welison,86859,Atlético-MG,1.98,José Welison da Silva,4.2,mei,3.72,16,Provável,0.32,0.0,1,3,Bahia,1.6,1.0,1.3,1.0,1.6,1.3,1.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,14.0,0.0,15.6,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.8,1.73
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Raniel,86797,Cruzeiro,3.1,Raniel Santana de Vasconcelos,-0.8,ata,6.22,16,Dúvida,-0.61,1.0,8,16,São Paulo,1.3,0.8,1.1,1.2,1.56,0.8800000000000001,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,7.0,0.0,2.0,1.0,2.0,0.0,28.700000000000003,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7,3.43
0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,André Lima,68893,Vitória,1.51,André Luiz Barretto Silva Lima,2.6,ata,4.95,16,Provável,0.24,0.0,19,2,Atlético-PR,1.2,1.3,1.4,1.0,1.2,1.8199999999999998,2.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,13.0,0.0,1.0,0.0,10.0,0.0,11.0,4.77,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,Emerson Santos,86972,Internacional,7.2,Emerson Raymundo Santos,7.2,zag,3.65,16,Nulo,0.65,1.0,12,4,Botafogo,1.5,0.7,1.3,1.1,1.6500000000000001,0.9099999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Zeca,87192,Internacional,4.98,José Carlos Cracco Neto,4.4,lat,10.28,16,Nulo,0.77,1.0,12,4,Botafogo,1.5,0.7,1.3,1.1,1.6500000000000001,0.9099999999999999,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,16.0,0.0,24.5,29.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,-1.0,5.05
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Pedro Henrique,87225,Corinthians,2.81,Pedro Henrique Ribeiro Gonçalves,2.1,zag,5.47,16,Provável,0.14,0.0,7,18,Vasco,1.2,0.9,1.3,1.2,1.44,1.1700000000000002,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,10.8,19.7,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.93
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Messias,87402,América-MG,2.64,Messias Rodrigues da Silva Júnior,6.2,zag,8.86,16,Provável,1.06,0.0,0,15,Santos,1.0,1.2,1.3,0.9,0.9,1.56,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,6.2,14.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3,2.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Gabriel,87393,Atlético-MG,2.43,Gabriel Costa França,-0.6,zag,6.38,16,Nulo,-0.48,0.0,1,3,Bahia,1.6,1.0,1.3,1.0,1.6,1.3,1.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,8.599999999999998,14.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.9,2.65
0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Thaciano,87470,Grêmio,1.84,Thaciano Mickael da Silva,-1.1,mei,2.18,16,Provável,-0.08,0.0,11,6,Chapecoense,1.5,0.6,1.2,1.1,1.6500000000000001,0.72,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,11.600000000000001,13.540000000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3,2.33
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Arthur,92171,Ceará,1.85,Arthur Mendonça Cabral,3.4,ata,4.59,16,Provável,0.47,1.0,5,10,Fluminense,1.1,1.0,1.3,1.0,1.1,1.3,2.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,2.0,0.0,1.0,1.0,5.0,0.0,9.7,8.13,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2,1.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos Henrique,87732,Sport,0.82,Carlos Henrique Alves Pereira,0.5,ata,2.65,16,Nulo,0.08,0.0,17,9,Flamengo,1.5,0.8,1.6,0.9,1.35,1.2800000000000002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,4.699999999999999,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3,0.85
